	GSM542652_AA049_268N2L4_Celegans_.CEL.gz	GSM542653_AA052_272N2L4_Celegans_.CEL.gz	GSM542654_AA055_291N2L4_Celegans_.CEL.gz	GSM542655_AA050_268N2d6_Celegans_.CEL.gz	GSM542656_AA053_272N2d6_Celegans_.CEL.gz	GSM542657_AA056_291N2d6_Celegans_.CEL.gz	GSM542658_AA051_268N2d15_Celegans_.CEL.gz	GSM542659_AA054_272N2d15_Celegans_.CEL.gz	GSM542660_AA057_291N2d15_Celegans_.CEL.gz
182149_at	3.01928301836041	3.24349127708305	3.10379393474222	2.96206657388295	3.01928301836041	3.01747876372308	2.92118472165285	3.01928301836041	3.03288572381405
182150_at	8.39646580397102	9.22730308943014	9.1572548570036	8.6839011964603	8.72974928085653	8.66034888729481	7.20814491060817	7.79327196655833	7.37653247601018
182151_at	6.88306118862122	8.00860112627253	8.40533117478385	5.5104108144999	5.4041651310201	5.26629041523742	6.95173698332143	6.96907895418999	6.88306118862122
182152_at	5.50903119556328	5.50900919666987	5.33121609553772	5.19805279459179	5.42470042497443	5.31907580756383	5.51321478526847	5.43726715794881	5.14812546011594
182153_at	7.80851714976476	8.35417972704066	8.14324149556701	7.57226688030737	7.57617597050816	8.02063402061063	6.75035172494999	7.07230573224363	6.71698288011552
182154_at	8.81885299151703	9.63710943531117	9.07296743164141	10.0331335655543	10.3106685278525	10.1554518401215	10.3455109636167	10.5712332999772	10.2612286096347
182155_at	9.6792829985294	9.21794567392701	9.03210358772671	10.4904285178938	10.7176036327703	10.5685140082928	10.4544372885234	10.3264679307373	10.6795101981301
182156_at	6.03588763581929	5.96836741679257	5.97347874514367	5.96678682123522	6.03588763581929	6.09905610728237	6.03588763581929	6.3287924349573	6.09323525675257
182157_at	9.72924455306838	9.65745974487868	10.1588657096524	6.96263205018699	6.22826754904489	6.47999229534438	9.38744720031754	9.80131086661811	9.70862607669267
182158_at	3.90083505138853	3.90888039419077	4.07236158888712	7.30389014742749	6.73942101536582	6.66143660060067	6.14009461939434	6.22562492950658	6.35764813658365
182159_at	8.27886644277203	9.10663695077392	8.64884348020676	9.45176019815601	9.43628683623009	9.38117534364199	10.1450842687204	10.2221654507442	10.2352472346802
182160_at	5.34114892196689	6.18129915905455	5.78334256714255	7.00752885431807	6.84682976088129	6.77961203807404	7.56038543936493	7.81316846096726	7.49049178868404
182161_at	8.65101670293386	8.57448431541063	8.57211991480229	10.6967183287826	10.8930164526329	10.7692876057832	11.0269555685646	11.0883766148792	11.0891299381047
182162_at	4.15546621120543	3.89303162359915	3.78176565428254	3.65487180752863	3.55013855437638	3.66023948542495	3.2791482732439	4.02977843419467	3.47260089053171
182163_s_at	11.0317493827549	9.6059800934342	10.5736299476417	9.12191041731012	9.286530799253	9.15445467290436	9.38768226630858	9.53458225935002	9.50780602257263
182164_s_at	7.73709784378301	6.92317760876559	7.24331585567813	7.96019932086545	8.07015543811207	7.69519049493161	7.56412129867916	7.36895404341877	7.55693560671985
182165_s_at	3.78474813654766	4.57571109227745	3.97062396679482	5.71757110737279	5.56320376640539	5.6489589535462	6.68682395364796	6.77173755250088	6.12586197695018
182166_at	10.4538539679922	10.9670148959307	10.517727494966	9.72002083786055	9.71933880684778	9.71665313002029	8.46002707000139	8.49470267985085	8.47045905220271
182167_at	8.42290561421546	7.89152009851619	8.41875921924456	8.63642218946516	8.61035003989083	8.17526911928903	8.83405235510044	8.47659598681565	8.5198475141019
182168_at	3.36274485246392	3.31198980775024	3.10912141794369	3.28038107645355	2.74906938792995	3.04410414061767	2.93239575953922	3.04410414061767	2.85671145383557
182169_at	8.99449691648696	7.71925484916438	8.58652962838875	8.74614397177847	8.95083723048533	8.87471213364671	9.39623097451686	9.30860644262853	9.01200591437822
182170_at	3.08424682752469	3.81968143947985	3.65003460389765	3.42991495827552	3.34336193403757	3.38955788102695	3.32405415928707	3.544422031787	3.62215666866969
182171_at	3.53989769478745	3.57460057329979	3.71791215333106	3.63134362630842	3.42840444421114	3.6453817067052	3.36239201447897	3.91035870168141	3.57460057329979
182172_at	7.03896762969514	5.88647369954653	7.13539178187636	4.43961303034695	4.05293118725851	4.01928256454538	4.09563810799328	4.41093354166775	4.0448445625929
182173_at	11.4747081666212	11.8126879730386	11.5709888418121	11.151767489394	11.3243485830767	11.3302949545286	11.6436185353141	11.5417001090728	11.8012066823394
182174_at	3.01806466959182	3.06794167182521	2.94115204521118	2.98406822153277	3.01911112745891	2.84517000245377	2.75207959016186	2.94617182189244	2.94617182189244
182175_s_at	10.3285514789438	10.4145328912906	10.3817241345379	10.6890332002666	10.9094666047247	10.9094666047247	11.4914686212471	11.1172534919309	11.3913135347518
182176_at	5.06947889227593	4.63103539054658	4.69265143880338	4.2360806843248	3.93737228747891	4.76381839320613	4.06269433474018	4.17801189324592	4.24937775677957
182177_at	3.62310413698532	3.33887568502507	3.58803558655023	3.34069375106572	2.93746769600744	3.23576035022291	3.03412188885397	3.44037769867037	3.24427054573156
182178_at	6.61673353870123	7.1972798622572	6.7075965699964	7.25087982730366	7.12494240352891	7.22455699161344	7.22229348716082	6.96095258366015	6.83864548160027
182179_s_at	4.28571745739399	3.30167060171591	4.70590666620256	3.16433084840176	3.20108662350617	2.98495015236054	3.30638941265546	3.17462328915494	3.30638941265546
182180_at	8.00799767668249	7.10031834176761	7.24867886145362	7.59100493590698	7.822327952076	7.44284805274096	7.91477343917833	7.85279193072508	7.66617721388103
182181_at	5.25131351231511	5.930478326944	5.62755303756815	6.12746787598648	6.25481747368706	5.60890986218519	5.8534134766722	5.72549372168942	5.87650579584393
182182_at	10.2511752311619	9.48029829648785	9.78969535017629	11.1403272215361	11.1950283349429	11.1245450385006	10.4716753229458	10.8509165045737	10.6060760885377
182183_at	7.30182028501913	8.05079109830244	7.52729669378212	9.49136494996213	9.58983899075189	9.2644127827338	8.98502502617583	9.19107635909462	8.98706067631227
182184_at	3.12277027079183	3.12277027079183	3.18829972601802	3.22722055236148	3.70325488535855	3.02744690937772	2.89910200582467	3.02195561135659	2.99298787303034
182185_at	4.08098057927421	3.99384595536582	3.87990683116454	3.84272827731635	3.79019570004166	3.7435621055581	3.58451239393925	4.07027672681863	3.49037312089503
182186_at	4.3271492482217	5.2071167684128	4.34244261646581	4.42174480902758	4.22562191392927	4.17750291511959	4.27303180646904	4.80883197719572	4.52671606848761
182187_s_at	4.76496891361213	5.10739257517709	4.98724103167535	7.70103985754549	7.68310420762085	7.04991995924616	7.13942122373943	6.62936931961594	6.81963358780377
182188_s_at	9.07880360226271	10.0694506279989	8.9497166165704	10.4628202425842	10.6195687025973	10.7012792116727	10.3464604826356	10.3708685637261	10.5320960207653
182189_at	2.88318061643357	2.93229492060461	2.89267169919971	2.93229492060461	3.04070890243002	2.96866362848505	2.93229492060461	3.02132313465325	2.90260437442525
182190_at	5.3982450781416	6.41234708600002	5.95059323331591	6.63017867859647	6.71456513371931	6.4425391308807	6.66515448671197	7.02227144982963	6.49225754962143
182191_at	5.32667732177145	5.27285486590091	5.68983848701289	4.95542749565866	4.05882882094617	4.81788301571947	5.49554353473523	6.06969700403894	5.56150784679896
182192_s_at	9.75083190914679	8.80850225615145	9.11640398119306	8.65938939341848	8.56680557168588	8.92570536570113	8.51026211082041	8.44036337640801	8.20111526000047
182193_at	11.7142301695311	11.54516970271	11.8202869117631	9.82728208866643	8.88773147699094	9.38890666665119	11.7552356981231	11.9322051843565	11.7333178361822
182194_at	3.16750788734177	3.21449217553725	3.25457548687736	2.97432352000784	3.18669208851015	3.05883927596242	3.22483386870744	3.16750788734177	3.06076318018531
182195_at	4.58062524507159	4.82553220333033	4.57291596117682	7.14942108432093	8.0083131361579	7.46516534763663	8.46773797791312	8.67497784130113	8.20180915564267
182196_s_at	9.92195303729796	10.1613791387917	9.87668082269384	10.9595304020028	10.8962132854651	10.7437318568765	10.9845835777074	10.9125445561853	10.7694529210002
182197_at	2.9030975163237	3.12277027079183	3.12277027079183	3.09314976516117	3.20988345759042	3.02946769086664	2.98187330329969	3.47689608675425	3.12624841916036
182198_at	4.6500142267152	4.24213300638824	4.59755833337052	4.93364343598009	5.40467877958257	5.00117795476865	6.04979640988718	5.78127804865156	6.17283384721507
182199_at	6.18502244807661	6.37770930676056	6.68955161500534	4.54389638933972	4.08895235649866	4.39063196331618	5.66803505506254	5.76864659301041	6.08299557576366
182200_at	9.77411491210582	10.2236403825889	10.5942606842665	7.02792390580031	6.44170125806725	6.69187616108349	9.94712456782342	10.3592175334447	10.2864689380653
182201_at	8.40665302902062	5.73920866059442	7.31393347117177	4.87240981767312	4.37796936725003	4.09866988518181	4.57904607306158	4.8944412770248	4.62888324281776
182202_at	10.8502355455351	11.3588209675534	10.7958046431748	12.3385407255048	12.6220003221513	12.3409042883225	12.6282768703442	12.5861155057037	12.4909829855088
182203_at	6.38445250827813	6.09336267705124	6.50710958452362	6.94474303775143	6.93386733021966	6.92429502180005	6.47616380220077	6.29983702316311	6.44712241962343
182204_at	8.10903384843972	6.97308080684376	7.28672694764137	9.30479692915218	9.53421472694984	9.08287506175983	8.51365261628994	8.622667417476	8.31038815801565
182205_s_at	9.21812969696968	8.08710681475856	8.33667788745414	10.3257877442577	10.425391677309	10.1861909627816	9.53291946569239	9.27895794121361	9.36984041752195
182206_s_at	10.3542700744301	9.57359624806825	10.3286509790351	9.34384823261411	9.49732239159119	9.49885094089647	8.50822980001816	8.44310513096016	8.62211664871
182207_at	6.2556171550502	5.84513361932755	6.06497454705166	6.17557424434122	5.88673577619097	6.26930338190678	6.21322432780218	6.04400885132496	6.12034241676313
182208_at	4.55412344544952	4.54047574809762	4.54047574809762	4.57525166093188	4.54047574809762	4.51594824062094	4.3384733393858	4.6359087582956	4.50671114306523
182209_s_at	3.75698583767394	3.35016986587828	3.2109592557598	5.44911693915581	6.6639585678484	5.64390747720063	5.46727323203781	5.95567983559654	5.93973023769312
182210_at	10.9167343825461	11.2054526627559	11.6946131031477	8.05502491034004	7.00581007866499	7.40832481848054	10.3417003926314	10.8618245823358	10.6895049915049
182211_s_at	9.13958895498849	11.6192778804594	10.2090856091983	12.3711296822794	12.5922484435137	12.5031171966919	11.9622726687965	11.9816072328945	12.0396673921227
182212_at	4.21298118470934	4.16606039683159	3.74291758009861	3.98461023395179	3.71214317133613	4.0888863966857	3.88796197799455	4.05652720899005	3.87929107279773
182213_at	8.7047589799193	10.320203808088	9.1770063624917	10.6798414324763	10.7312075344202	10.6472196684352	11.4056977153452	11.4917869094046	11.2960741149111
182214_at	4.15917274000513	4.09311835065133	3.8639636173166	3.8271574844835	3.57365140836241	3.80045307111408	3.66253910285918	3.71760741742264	3.8639636173166
182215_at	2.97069556439493	2.83853959023956	3.14115471127787	3.083629445356	2.89441701120653	3.05409421308961	2.88342598061719	2.97069556439493	3.03656428176689
182216_at	3.80256805949201	3.76110217072528	3.7171278779154	4.35779019269126	4.38993344426322	4.07631281912226	3.86312375846261	3.85334488101555	3.97157429787935
182217_at	7.83820767551681	8.00672555506427	7.71951848864844	9.36416152411751	9.06697112730569	8.78533111761684	8.59083977865018	8.69820082133815	8.19377603563903
182218_s_at	9.64895828649394	10.1004213115827	9.72638958014367	9.88876041091542	9.93744163292657	10.0892853637927	11.0475752086005	10.9835920341792	11.0536259303602
182219_at	4.50649350686858	5.21991984221769	4.26952497296824	5.11544683905402	4.91474402324599	4.97566953296532	6.01962239637057	6.46847619785248	5.99631880023003
182220_at	3.69758032422835	3.50526102783436	3.36031999828034	3.55813674053269	3.33138010900936	3.25576017789141	3.80161739456846	3.3220808910927	3.21155926112476
182221_at	9.76485097213832	9.17075973763968	9.22193823789916	9.40792407031013	9.18294036479057	9.15346802639506	8.34715765131998	8.76115006838308	8.51265337609509
182222_at	6.70928949426706	6.32841463746617	6.20600736452033	6.42173429462908	6.31898410532695	6.20876566109573	5.48490459367671	5.37006587383083	5.18193863057478
182223_at	8.57116601090374	9.14588881267525	8.50515337255455	8.3374095158063	8.47573913500464	8.19345330042474	8.43322042099789	8.52791701229254	8.48053727726538
182224_at	3.61988946890667	3.66454609913249	4.15710752245523	3.68633407514899	3.60715292070409	3.67633872024825	3.49171967046468	3.93746938057562	3.65647279880235
182225_at	10.6916419439404	10.3080749157894	10.218352633207	9.57289133400669	9.1409408289096	9.1679114493651	9.54681189577349	9.79705463551796	9.50798351564177
182226_at	6.76569363185729	6.29772741147606	6.75797175011785	7.18144657861059	7.22467519077005	7.29423413376445	7.4352334647514	6.93157680119672	7.13065475460343
182227_s_at	10.2360736632667	8.04646780055802	8.87287497380561	9.57096197638836	9.67259525396129	9.56018242876842	9.60220559972545	9.54031605322037	9.61881068930563
182228_s_at	10.3151580350911	10.7624952484119	10.6383435308165	9.11863284081816	9.07849927714473	9.25424334220017	7.74203844249327	7.65861443134612	7.41777870387071
182229_at	5.60645052967612	5.33216814977178	5.63486097512119	5.38620642718884	5.27527553651774	5.20505799499632	5.03449222933812	5.16822268287126	5.30248291411368
182230_at	3.13299253140516	3.35726741303411	3.10534138234811	3.07146434407081	2.99405950099655	2.87097072114272	2.91745660112556	3.07875847613116	2.89411281784201
182231_s_at	7.36232788260057	7.03757566832341	6.55992880244987	7.23735109513228	6.64879897096642	6.57175737218204	7.3563231686549	7.50707228510569	7.50118521203476
182232_at	7.52330740607868	9.1005186252703	8.31743853182861	9.70629320630463	10.0223331384386	9.82757512888689	10.6611564486481	10.7630379306341	10.6679981700457
182233_at	4.75851161041344	5.07151430736095	4.75479729726372	5.18054166192509	4.9071878499004	4.98902127435609	4.90641796004209	4.80333635848288	4.80857693877474
182234_at	4.7625464013739	5.2061215653282	4.99922903678473	4.36866811135925	4.43863671619331	4.70543186187784	5.45347264035676	5.96153280834207	5.84216703578931
182235_at	8.92606197262631	7.65163593865834	8.69917057494705	8.71399534161857	8.56216195428827	8.3624224863369	8.44600703732124	8.26059743876385	8.20702526741724
182236_at	3.12640808693191	3.21449217553725	3.32871856583107	3.30050723428074	3.62195343854813	3.21449217553725	2.94019778817953	3.21739243233613	3.06899270069849
182237_at	5.04868972624789	4.86555803383743	4.91852201267555	6.80750927257654	6.82443952884118	6.77567662919259	6.87176245020104	6.93120300483273	6.59180547521982
182238_s_at	9.13798952830912	9.41587327954176	9.14989043023538	9.300739790305	9.36010100708127	9.47301593928962	9.82524137595611	9.88690744264756	9.79251261812576
182239_at	3.87255611808137	4.7329257082801	4.35568974592146	5.08428985584678	5.17617093823278	5.18347719525844	5.80595100553336	5.79820775517497	5.79357873542672
182240_at	9.8428513608436	11.0443909287137	9.44922848744341	9.64512847599187	9.93539982714308	10.2411235281579	9.58947898595329	9.99504235667087	9.74015802036523
182241_s_at	5.6421412177745	5.59958867763049	5.60793653677146	8.87516828245207	8.9413546986078	8.69708741090159	8.298448479075	8.67282125397239	8.28170228384269
182242_at	10.0375577310683	10.4682591714232	10.0528993618334	10.5905513995101	10.6487378498526	10.6963403442951	11.0708899949916	11.1644582186147	11.2443288278681
182243_at	5.30934632740076	5.40477984456646	5.48088748910709	5.5218270811342	5.61757351527583	5.52996963331861	5.43648646327415	5.52996963331861	6.02534368407438
182244_at	3.89533051519584	3.8644617753345	4.02486541883516	3.56247516131455	3.75300343533727	3.76681247348365	3.80901694448585	3.80256805949201	3.69352293861433
182245_at	7.24082346596308	7.6200644091398	7.76377142718081	7.66319591309936	7.36175651452521	7.77086018894521	7.37580233438832	7.19216525654533	7.29020819883643
182246_at	10.7402863482609	10.6342382261383	10.5676586716378	10.6137876165783	10.3901221301587	10.3825747056884	9.3252514594784	8.91653606966436	9.04649543423715
182247_s_at	8.62692896788624	9.61281170152003	8.97566688048763	8.93331437151885	9.05971032359148	8.68028635421436	9.19672522470355	9.44680940870522	9.30571886653967
182248_at	7.78732786218682	8.72064404210528	8.61471586862698	9.91797445596754	10.1541808751729	9.75749412121434	9.73051879964756	9.39899864294433	9.66868067763875
182249_at	7.48256851515879	7.73252648688348	7.61774821217123	7.29243629457617	7.33092468715948	7.3321189877228	7.45943876214021	7.74440164571572	7.61086723299513
182250_at	8.06735309725932	8.811591903453	8.29087588240038	9.32015767196303	9.73532434799038	9.5272988980533	9.45038719388205	9.67484113204696	9.53926581352542
182251_at	5.93820227527287	6.60260277037855	6.56159931449647	7.47456859856669	7.60367561136057	7.10056360863218	9.4598432099891	9.02858327932215	8.7347558288855
182252_s_at	9.32508101496736	8.35417972704066	9.19139042733739	9.13915231980695	9.20292206599541	9.08190063226013	9.39981367268693	9.19139042733739	9.21416808978434
182253_at	7.7275410130548	6.1227035313153	7.78184873920146	7.39737861861166	7.39737861861166	6.87229874220566	7.63171741187204	7.30703160816538	7.3389766665311
182254_s_at	9.84062494707953	9.02725601504555	9.39699746023138	10.5146075949761	10.3554713587703	10.400097643083	9.74340657105615	9.45165515673387	8.90104452432053
182255_at	6.11134840448064	5.74459072001768	5.68453291973075	5.78802842642249	5.53172785687357	5.50469708035756	5.7572947057137	6.55289592059667	6.39671230579571
182256_at	10.2137126021485	10.0164381069999	9.41235278717778	8.57815905023791	8.07048528143222	7.91986166851415	7.41570320487218	7.10155065747828	6.61344274558525
182257_at	4.81688893294392	5.40630310335459	5.17064728813383	8.04480425037138	7.97429210115874	8.0605088389699	7.38920069346691	7.18718891135871	7.00280569503316
182258_at	6.42643729526198	5.14063283808422	6.57277118756746	4.6140547325923	4.02647683273296	4.2927302782672	4.7549652783066	4.93261491325164	4.53398340087293
182259_at	9.01619166155714	9.38988658033047	9.37648909627993	8.8841366599893	9.21522730239395	8.83808541748373	9.59252547013126	9.54502268094685	9.1760723227394
182260_at	11.7332527593249	11.8074823193812	11.6429120133505	11.6094589202225	11.5924995749251	11.4832060172289	11.6194432287565	11.5027482835333	11.6938599655934
182261_at	8.68723857069264	9.66197754577068	9.1287525355745	8.35261931776618	8.8585067220834	9.03454666512603	7.42403694595994	6.43414073811452	6.98672854720347
182262_at	9.38005403630008	9.95970281149379	9.4461396565782	9.967595793297	10.1694824600758	9.98574874878373	10.6929020968867	10.3666971878997	10.6065910964456
182263_at	4.5783170772613	4.15908263177927	4.6677864661872	4.28066015048585	4.08920112090867	4.28066015048585	4.0932643460423	4.35897650320019	4.28066015048585
182264_at	11.1306888454271	11.1137752934172	10.9031752167597	11.2852400471082	11.4803923655984	11.3652809251042	11.4226703357313	11.4708559818531	11.5763271965961
182265_s_at	8.38187177411882	8.02575767430279	7.79584732119164	8.97244360391615	8.99287959043024	8.75926393876126	8.64378262258813	8.49161560702915	8.47789666847701
182266_at	4.49387405074775	4.34372086295414	4.31803959200568	4.12597271290774	4.27652370239541	4.30518466979763	3.89985537618111	4.05717921957663	4.26669932834516
182267_at	3.58253085111806	3.84256143109359	3.64495334741946	3.85457364400586	3.89734184652535	3.73092266116074	3.73092266116074	3.52994492575806	3.56865701231397
182268_at	3.46295537312049	3.76110217072528	3.40302223766136	5.15627827427896	4.98979990246502	4.93489999119147	4.01637305803597	4.01637305803597	3.92361060233215
182269_at	6.92808005533083	7.2788687520848	7.16018840716703	9.01862302286057	9.24739749158229	8.80395451170408	8.98311638548302	9.06661519809681	9.09327656078516
182270_at	7.91992409933838	8.63640423063767	8.04411059409462	9.27444886483162	9.28565357183751	8.99625117347204	9.10674795005061	8.79006108621197	9.08687569222061
182271_s_at	4.3009862250898	4.96698825392867	4.31276312262842	4.18714105262006	4.19911047430157	3.94010116768594	3.94868331764256	4.18714105262006	3.99039282516032
182272_at	6.73525294609725	7.48588102479195	7.505760566079	4.43471321410901	3.90746330990237	4.25391748852737	6.18890483114158	6.27005815851353	6.54188277970561
182273_at	7.55360987690431	6.8298665415506	7.26390152048941	8.87339533164027	9.32375415113393	9.0095274153275	8.99350700104392	8.87526770458713	8.94406286822403
182274_at	5.92690268773688	5.63708639559076	6.02264973746018	6.0976300595422	6.3029219663737	5.60836689186273	6.24785929559965	5.86379748260786	5.9146969001681
182275_at	3.32180776895393	3.54333589983833	3.10394052006574	3.32180776895393	3.26440256315833	3.33734774862312	3.32180776895393	3.28950369064292	3.32405415928707
182276_at	8.53768670014412	8.68700927761705	8.88135459041498	8.93376181039555	9.13174609785834	8.24835268932211	7.26137339053654	7.00434846605265	7.19875520458269
182277_at	5.14840362629791	5.2767883256388	5.32303163940806	6.5132657580041	6.63550909525446	6.82459867512839	6.01397818064891	6.37535015726484	6.03537171679801
182278_s_at	5.54379537228998	5.69594953403984	5.41407728654124	6.66900027891352	6.73200962096415	6.9719758805208	6.22789046690397	6.38949233257584	6.28339407126074
182279_at	5.36394618433011	5.67424132129829	5.3606385175661	7.81809627312995	7.4722240283889	8.11530133804539	7.65911005664791	7.12776877026119	6.9831881055435
182280_at	7.87272355325864	6.69697467997151	7.21217087581452	5.85135760041818	5.8293593496493	6.50094021689957	5.16992945386141	5.20731616939571	5.2167755476513
182281_at	3.35263787953242	3.1478135663858	3.22097655305139	3.6417045926698	3.65002254565474	3.65002254565474	3.4870729496035	3.5592580084114	3.51244459228066
182282_s_at	9.16620461273995	7.28021108488413	7.58704742481717	9.58985620990489	9.75785440998772	9.38710658200329	9.91891612285921	9.58095107408173	9.19437108389654
182283_at	5.56692242091105	8.09543660993286	5.43453267534406	6.55702985363053	7.13858712260596	6.30455143863089	5.76810138867995	5.91327346238076	5.83927934689127
182284_s_at	9.95095373539256	10.8999281756108	10.5822482900044	11.7150457058673	11.8949225139319	11.8878403494338	11.3828126964084	11.4746249475045	11.3987055677464
182285_at	7.50868925331199	7.38591782723171	7.25787241024699	7.95024202817229	7.45870301914859	7.38635028910568	9.5242168926476	9.33017722791275	9.36389329242873
182286_at	8.90633014599255	9.27838645247189	8.97473573549582	9.87389365498634	9.47362846480005	9.80187141750553	7.40817160427328	7.6901593021576	7.45403166959569
182287_at	8.53802928432251	8.43467817141092	8.40005505210061	8.31522589042488	8.34739342312296	8.25597824497711	7.18353449341032	7.56715208477252	7.52093429187931
182288_at	5.52600337042888	5.46184800327504	5.77022740215377	4.93250588989217	4.70823962973019	6.05070484055759	4.58346404932234	6.24338056193394	5.46184800327504
182289_s_at	4.39767242366826	4.12198928239969	4.75479729726372	3.65474815792932	3.35334523052306	4.75940246718369	3.54303977685087	4.83121587317872	3.97992382820434
182290_at	8.60141271506821	7.74344201273361	7.97644857603795	10.3223444622712	10.3222576917744	10.3121848607513	10.9300668544383	10.6729273680685	10.508686258277
182291_s_at	3.0735428942382	3.10288358690782	3.06160768698626	2.66237620527779	2.93499288626926	3.16241213702525	2.94617182189244	2.94617182189244	2.91081859817657
182292_at	9.15745436444138	7.85473532251964	8.50875111847036	8.31967604837092	8.22025213964255	8.03913767741361	7.1369430956363	6.60680329493003	6.89193113317746
182293_at	5.73677206638977	5.32648911209007	5.63932562473281	4.86765676769021	5.02751461446393	4.42553276525055	4.77243125755188	4.47437481757419	4.49774874733794
182294_at	6.98273001477049	7.13577654298363	6.71563822944421	8.42771423613735	8.35813622622354	7.7705727067011	9.13761959960228	9.09812212155878	8.73958631999105
182295_at	4.06136038054501	3.43807502933797	3.45949348609823	4.92845988678964	4.33703465686221	4.92845988678964	8.8933783866534	8.12109924111387	8.16924767402667
182296_at	3.3695927503106	2.91505481390895	3.29843079663477	2.99800310089821	3.13919038669105	3.21116774094644	2.89194197079268	2.82522872434134	2.99800310089821
182297_at	4.47012340377428	4.61084899669163	4.55166636486023	4.65589208628782	3.92890217029026	4.39403978624246	4.16483813298203	4.39403978624246	3.97153303243398
182298_s_at	3.81896780023723	4.53049187369477	3.74183021573781	4.49063885326151	4.51542944555391	4.53049187369477	5.16615208551074	4.95688206044725	4.73610822913773
182299_at	3.36752401760129	3.03878816757302	3.15563826013885	2.7314544658863	2.90291719417179	2.95132865351894	2.74569992228728	3.2081799691275	2.83131019948828
182300_s_at	3.77799557833675	3.97365295320853	3.80256805949201	3.77799557833675	3.73670787963181	3.65175908172796	3.56354804868502	4.15324428069631	3.77799557833675
182301_at	9.15482031047788	8.46795531146209	8.7662353106753	6.0389601052783	6.10667134566852	6.70496798080733	5.84250434035579	5.99708216410107	5.71863547278303
182302_at	3.4355759633966	3.38213052613175	3.38213052613175	3.19188614374997	3.4205731916094	3.4396787408064	3.2980823909639	3.12823966259465	3.57112108477135
182303_at	9.18956228267527	9.49037225675374	8.98814562665107	7.35412604795879	7.10331095383626	7.13042369529039	6.70410614355798	6.68620144627218	6.76257476867425
182304_s_at	9.07071350714239	9.57079508977557	9.35706494716019	7.83113678346389	7.67817318699288	7.83113678346389	7.52937572761452	7.52155856575497	7.46451570895349
182305_at	2.76777521266928	3.06581764897552	2.98285236067565	2.72112296836615	2.77677780055756	2.87629148618529	2.58727286129839	2.69511266864543	2.73059797299367
182306_at	8.42420454373476	8.85076919027009	8.46104316709366	6.70542317470683	6.61731459524091	6.6347663826889	6.28788234508436	6.36701609705465	6.2532920945602
182307_at	3.34000861660689	3.41787776057907	3.29585493079598	3.02186129771395	2.90969403307584	2.95129502640816	3.01149419642638	2.81574847802472	2.91969528618492
182308_at	4.87746285166908	4.7891054001486	4.7306222791183	4.73852982126047	4.7306222791183	4.7306222791183	4.67520297358466	4.68218203645946	4.58515617775883
182309_s_at	4.83404369819396	4.99547800237491	4.7036165286975	5.45923004593368	5.48239952511491	4.90584723376816	4.64331797305637	4.81410579482363	4.4406956273106
182310_at	3.82477558421502	4.21740414706734	3.76812110813646	8.2200435774012	8.38129791059089	8.18115665296905	6.89428941832572	7.90513037165772	7.66072986601308
182311_at	3.43717410356951	3.75581318317955	3.56643576185491	3.37669234622358	3.52607389280258	3.32130972482437	3.37144849394195	3.2791493751804	3.07814802935504
182312_at	8.5132046380296	10.6646430598109	9.74140424007398	10.6958428660961	10.8144480019063	10.6628153763234	11.2160828146534	10.9711942159725	11.1596158352183
182313_at	3.47857263890298	3.45078256994959	3.55046040616905	3.33761440723105	3.25557341277275	3.18519747134509	2.89027168786664	3.42133612710948	3.1810405427774
182314_at	3.80508938971688	3.80424043022162	4.05087271207076	3.92922279713807	3.86665592948381	3.78590588439311	3.92276826369648	3.88729246403657	4.12486626140411
182315_at	3.2444695488407	3.49602998677436	3.46094598006706	3.57752620014598	3.57292693672394	3.53386142146748	3.30086803520304	3.73929104377068	3.49032170435316
182316_at	4.61099036425033	4.61099036425033	4.6372678771078	4.61099036425033	4.61476084354091	4.48614039345567	4.62848558363855	4.83046563921987	4.52665959366148
182317_at	4.99534603485112	6.08364262777514	4.16114151461297	9.19932129148521	9.44449741264795	9.50150722391729	8.38957204988754	8.72642170205893	8.73436913772168
182318_s_at	5.73412286696856	7.82256160867432	5.11534692260494	10.5776400043266	10.9427543097738	10.9617999943215	9.93405601451825	10.3215738634274	10.1347051253492
182319_s_at	11.0689809386216	11.581510254511	11.6179117427785	7.91956593986748	7.71420459923844	8.17786676543702	10.1620463636959	10.7735176690437	10.7012808567124
182320_at	11.8366934877827	10.2125958704	12.2212281968151	8.85313464859418	8.85571774726223	8.94202737938524	8.81026969382114	8.57428144172082	8.62163871104907
182321_at	2.89334801330296	2.76671312556672	3.05425478390042	2.73325478551923	2.74282876178293	2.63805941981806	2.72532681210183	2.69511266864543	2.67988435315759
182322_at	9.6570320172457	8.29969060605682	9.2131603462136	7.69795158785586	7.33361041975642	7.34077188351405	9.52353582879393	10.0563767453847	9.6813027378435
182323_at	10.2928669436184	10.4846649748837	9.97353098277929	9.99149425432609	9.86984219195025	10.0619242213424	9.11113793933536	8.59234465438115	8.89504128991391
182324_at	4.36800532802801	4.60177981339293	4.24456710461006	8.03912704264283	7.84103117742219	7.71638072908618	6.99017866985417	7.19430159430121	7.48516544734974
182325_at	5.05080384211343	5.42382245015984	5.33370046403568	6.91701374444736	7.1123256178318	7.22957468139687	7.24965449870013	6.91701374444736	7.04840555189036
